query,date,age,gender,city,state
lakeland_plastics,20210616,65Plus,Female,NULL,24554868
lakeland_plastics,20210626,65Plus,Male,NULL,24554868
lakeland_plastics,20210628,65Plus,Female,19792,24554868
lakeland_plastics,20210701,65Plus,Male,NULL,12578048
lakeland_plastics,20210703,45to54,NULL,NULL,24554868
lakeland_plastics,20210714,65Plus,Female,21679,24554868
lakeland_plastics,20210801,35to44,Male,44418,24554868
lakeland_plastics,20210815,65Plus,Male,NULL,24554868
lakeland_plastics,20210821,65Plus,Male,NULL,24554868
lakeland_plastics,20210823,65Plus,Female,NULL,24554868
lakeland_plastics,20210825,65Plus,Male,NULL,24554868
lakeland_plastics,20210829,55to64,Male,35801,24554868
lakeland_plastics,20210903,65Plus,Female,NULL,12578049
lakeland_plastics,20210914,65Plus,Female,NULL,24554868
lakeland_plastics,20210921,65Plus,Female,NULL,24554868
lakeland_plastics,20211006,65Plus,Female,NULL,12578048
lakeland_plastics,20211008,45to54,Female,NULL,24554868
lakeland_plastics,20211011,55to64,Female,NULL,24554868
lakeland_plastics,20211015,65Plus,Female,NULL,24554868
lakeland_plastics,20211018,65Plus,Female,30647,24554868
lakeland_plastics,20211023,35to44,Female,34260,24554868
lakeland_plastics,20211026,55to64,Female,30791,24554868
lakeland_plastics_catalogue,20210619,65Plus,Male,NULL,12578049
lakeland_plastics_kitchenware,20210503,65Plus,Female,NULL,12578049
lakeland_plastics_online_shopping,20211209,65Plus,Male,36796,24554868
lakeland_plastics_windermere,20210623,65Plus,Female,30079,24554868
lakeland_plastics_windermere,20211002,65Plus,Male,18614,12578048
lana_del_rey_before_plastic_surgery,20210820,55to64,Female,23700869,24548836
long_arm_plastic_spring_clamps_for_sale_ebay_uk,20211208,65Plus,Female,15063,24554868
madonna_plastic_surgery,20210714,65Plus,Male,41090,24554868
makes_from_ocean_plastic,20211007,35to44,Male,44418,24554868
mathew_perry_plastic_surgery_before_and_after,20210530,45to54,NULL,21125,12578048
meg_ryan_plastic_surgery,20210507,45to54,NULL,NULL,24554868
microsoft_makes_mouse_from_recycled_plastic,20211008,35to44,Female,NULL,24554868
microsoft_makes_mouse_recycled_ocean_plastic,20211008,35to44,Male,44418,24554868
microsoft_mouse_from_ocean_plastic,20211008,18to24,Male,33814,12578048
microsoft_mouse_recycled_ocean_plastic,20211008,35to44,Male,44418,24554868
microsoft_mouse_recycled_plastic,20211008,35to44,Female,NULL,24554868
midland_building_plastics_lichfield,20210803,55to64,Male,NULL,24554868
mitre_tool_plastic,20211108,65Plus,Female,35481,24554868
mouse_from_recycled_ocean_plastic,20211008,18to24,Male,NULL,24554868
mouse_from_recycled_ocean_plastic,20211008,55to64,Male,44418,24554868
national_plasticcouk,20211029,35to44,Male,NULL,24554868
national_plastics,20210422,55to64,Male,15127,12578049
national_plastics,20210513,65Plus,NULL,41169,24554868
national_plastics,20210630,25to34,Female,NULL,24554868
national_plastics,20210715,65Plus,Female,NULL,24554868
national_plastics,20210918,45to54,Male,37818,24554868
national_plastics_corby,20210729,65Plus,Male,44418,24554868
national_plastics_taunton,20210925,65Plus,Male,37024,24554868
nicole_kidman_plastic_surgery,20211223,65Plus,Female,44418,24554868
nissan_navarra_rear_light_cover_plastic,20211112,55to64,Male,38483,24554868
north_norfolk_plastics,20210817,65Plus,Male,21125,12578048
peron_plastics,20210503,65Plus,Male,13189,24554868
plastic_company,20210802,35to44,Female,NULL,24554868
plastic_front_light_athearn_f7a_train_ebay,20211126,55to64,Female,41117,24554868
plastic_garden_rake_ebay,20210725,65Plus,Female,18718,24554868
plastic_greenhouses_aldi,20210416,65Plus,Male,44418,24554868
plastic_models_yamaha_vmac,20211110,65Plus,Male,32792,24554868
plastic_people,20210420,35to44,Female,NULL,24554868
plastic_roman_blin_hooks,20211208,45to54,Female,20446,24554868
plastic_sheds_for_sale_on_ebay,20210808,55to64,Male,44418,24554868
poundland_plastic_containers_with_lids,20211129,65Plus,Male,32389,24554868
premier_plastics_radstock,20211023,55to64,Female,NULL,24554868
preston_industrial_plastics,20210622,65Plus,Male,NULL,24554868
produce_world_plastic_report_reveals,20210522,25to34,Male,35653,24554868
pyramid_plastics,20210507,35to44,Female,NULL,24554868
pyramid_plastics,20210719,65Plus,Male,11752,24554868
rayher_plastic_miniatures_skier_assorted_approx_2cm_tabblister_6pcs,20211110,65Plus,Male,22684,24554868
recycled_125_micron_plastic_bags,20211117,55to64,Female,33098,24554868
rigid_plastic_paddling_pool,20210708,55to64,Male,26279,24554868
rutland_plastics,20210826,55to64,Male,NULL,24554868
s_s_plastics,20211203,55to64,Female,35291,24554868
saab_93_interior_cream_plastic_paint,20211122,45to54,Male,34682,24554868
satco_plastic_container,20210607,35to44,Male,NULL,24554868
shania_twain_plastic_surgery,20210530,55to64,Female,NULL,24554868
shiny_red_plastic_texture,20211123,25to34,Male,44418,24554868
simply_plastics,20210517,65Plus,Male,NULL,24554868
sir_alan_sigar_plastic_surgery,20211106,45to54,Female,30169,24554868
sistema_plastics,20210924,65Plus,Male,NULL,24554868
sky_plastics,20210730,45to54,Male,NULL,24554868
soden_plastics,20210508,55to64,Male,26062,24554868
sticky_back_plastic_roll_amazon_uk,20211030,55to64,Male,38952,24554868
stockard_channing_plastic_surgery,20211104,65Plus,Female,36615,24554868
superplastic_20m,20211021,18to24,Female,NULL,24554868
superplastic_20m_38mhatmakertechcrunch,20211021,18to24,Female,NULL,24554868
suprima_plastic_pants,20210724,65Plus,Male,NULL,24554868
tamiya_drag_car_plastic_kits,20211108,65Plus,Male,32792,24554868
tamiya_plastic_model_kits,20210714,65Plus,Male,NULL,12578048
this_not_be_wrapped_so_plastic,20210418,45to54,Female,44418,24554868
tolesa_plastic_clamps_for_sale,20211214,65Plus,Female,15063,24554868
tritan_plastic,20210612,55to64,Female,44418,24554868
true_plastics,20210715,65Plus,Male,34503,24554868
twenty_firms_plastic_waste_report_reveals,20210520,25to34,Male,13383,24554868
twenty_firms_plastic_waste_reveals,20210520,35to44,Male,26042,24554868
twenty_firms_produce_plastic_report_reveals,20210520,25to34,Male,44418,24554868
twenty_firms_produce_plastic_waste_report,20210520,25to34,Male,NULL,24554868
twenty_firms_produce_plastic_waste_reveals,20210522,25to34,Male,35653,24554868
twenty_produce_plastic_waste_report,20210520,25to34,Male,NULL,24554868
twenty_produce_plastic_waste_reveals,20210520,65Plus,Male,12784,12578049
twenty_produce_world_plastic_report_reveals,20210520,25to34,Female,32185,24554868
twenty_produce_world_plastic_report_reveals,20210520,55to64,Male,44418,24554868
twenty_world_plastic_report,20210520,45to54,Male,NULL,24554868
u_plastics_ipswich,20210619,65Plus,Male,16545,24554868
vallejo_plastic_filler_putty,20211120,65Plus,Male,36695,24554868
victoria_beckham_plastic_surgery,20211006,13to17,NULL,20089502,24554868
vivienne_westwood_plastic_shoes,20210627,45to54,Female,34503,24554868
whatmore_plastics,20210419,45to54,Male,NULL,24554868
whatmore_plastics,20210716,45to54,Male,NULL,24554868
why_anticovid_plastic_barriers_may,20210825,25to34,Male,26191,24554868
why_anticovid_plastic_may_make,20210821,25to34,Male,36240,24554868
why_anticovid_plastic_may_worse,20210821,55to64,NULL,NULL,24554868
why_do_you_put_a_plastic_bottle_on_your_tire,20211025,65Plus,Female,19344,12578048
why_plastic_barriers_restaurants_may_make,20210820,25to34,Male,36240,24554868
why_plastic_classrooms_restaurants_may_make,20210819,65Plus,Male,28218,24554868
wickes_plastic_sheds,20210622,65Plus,Female,NULL,24554868
zac_efron_plastic_surgery,20210820,45to54,Female,16545,24554868
zac_efron_plastic_surgery,20211003,25to34,Female,NULL,24554868
zac_efron_plastic_surgery_before_and_after,20210514,45to54,Male,NULL,24554868
06_honda_crf_124f_plastics_uk_ltd,20211108,25to34,Male,13042,24554868
a1_plastics_ayr,20210616,65Plus,Male,21125,12578048
across_are_evolving_plastic_study_finds,20211216,18to24,Male,18114,24554868
acrtlic_plastic_sheet_south_east_londomn,20211121,Below13,Male,44418,24554868
aldi_plastic_bags,20210817,65Plus,Female,NULL,24554868
amazon_large_plastic_flower_pots,20210521,65Plus,Female,14979,24554868
amazon_plastic_box,20211120,65Plus,Male,44418,24554868
amazon_plastic_sheds,20210815,65Plus,Female,NULL,12578049
amazon_uk_stick_on_plastic,20211217,65Plus,Female,32990,24554868
anticovid_plastic_barriers_may_things_worse,20210821,35to44,Male,NULL,24554868
aqa_gcse_translation_foundation_french_on_saturdays_normally_i_recycle_plastic_bags,20210519,45to54,Female,NULL,24554868
argos_plastic_garden_sheds,20211001,65Plus,Female,NULL,24554868
argos_plastic_shelving_units,20210828,55to64,Male,NULL,24554868
ariana_grande_plastic_surgery,20211109,25to34,Female,20646,24554868
arlene_phillips_plastic_surgery,20211017,65Plus,NULL,44418,24554868
arm_plasticarm,20210722,18to24,Female,21125,12578048
asda_plastic_storage_3_drawers,20211110,65Plus,Female,24544,12578048
audi_a3_convertible_plastic_model,20211204,55to64,Male,36885,12578048
b_and_m_plastic_corner_shower_caddy,20211104,65Plus,Female,36135,12578048
b_q_plastic_window_handles,20211124,65Plus,Male,37362,24554868
barrier_sea_plastic_waste_it_can,20210608,25to34,Male,13383,24554868
barrier_sea_trapping_plastic_waste_before,20210609,25to34,NULL,19578,24554868
berry_m_h_plastics,20211124,35to44,Male,40750,12578048
best_plastic_free_kettle_best_buy_dualit_lite,20211204,65Plus,Female,13864,12578049
beverley_callard_plastic_surgery,20211118,65Plus,Female,15127,12578049
bonnington_plastics,20210504,45to54,Male,NULL,24554868
bonnington_plastics,20210520,45to54,Male,NULL,24554868
bp_plastics,20210806,45to54,Male,44418,24554868
bq_25_16_plastic_trunking,20211116,65Plus,Male,28051,24554868
bubble_barrier_plastic_before_it_can,20210609,45to54,Male,44418,24554868
bubble_barrier_sea_trapping_plastic_before,20210610,25to34,Female,NULL,24554868
bubble_barrier_trapping_plastic_it_into,20210609,45to54,Male,NULL,24554868
bubble_sea_trapping_plastic_before_it,20210608,18to24,Female,24522,24554868
bubble_sea_trapping_plastic_waste_it,20210609,18to24,Female,24522,24554868
bubble_trapping_plastic_waste_before_it,20210609,25to34,NULL,19578,24554868
bugs_across_evolving_plastic_study_finds,20211216,18to24,Male,18114,24554868
bugs_across_globe_are_to_plastic,20211217,18to24,Male,26222,24554868
bugs_globe_are_evolving_plastic_finds,20211215,25to34,Female,92156007,24554868
c_a_plastics,20210808,65Plus,Female,44418,24554868
ca_plastics,20210620,65Plus,Female,NULL,24554868
carol_vorderman_plastic_surgery,20210426,65Plus,Male,NULL,24554868
carol_vorderman_plastic_surgery,20210512,65Plus,Female,NULL,24554868
carol_vorderman_plastic_surgery,20210523,65Plus,Female,19799,24554868
carol_vorderman_plastic_surgery,20210619,55to64,Male,NULL,12578048
carol_vorderman_plastic_surgery,20210704,45to54,Female,NULL,24554868
carol_vorderman_plastic_surgery,20210723,45to54,Female,NULL,24554868
carol_vorderman_plastic_surgery,20210723,65Plus,Male,NULL,12578049
carol_vorderman_plastic_surgery,20211007,65Plus,Male,13963,24554868
carol_vorderman_plastic_surgery,20211029,45to54,Male,44544,20070563
company_singleuse_plastics_enzymes_recycle_one,20211008,35to44,Female,44418,24554868
coop_plastic_collection,20210808,55to64,Female,31982,24554868
costco_plastic_shed,20210826,55to64,Female,44418,24554868
croydex_plastic_shower_spray,20211104,65Plus,Female,44418,24554868
d_and_r_plastics_redruth,20210609,45to54,Male,NULL,24554868
david_schwimmer_plastic_surgery,20210525,45to54,Female,17101,24554868
dove_cameron_plastic_surgery,20210701,45to54,Male,28662,24554868
dust_extraction_plastic_pipe_reducer_from_female_63mm_to_female_35mm_adapter,20211112,65Plus,Male,13963,24554868
ebay_plastic_storage_boxes,20210814,55to64,NULL,40445,24554868
ebay_uk_plastic_heavy_duty_8_quick_grip_f_clamps,20211209,65Plus,Female,15063,24554868
efco_25tr_inner_plastic_core_for_bent_shaft_strimmers,20211110,65Plus,Male,31595,24554868
enough_finds_plastic_clean,20211223,35to44,Male,21248,24554868
fablon_sticky_back_plastic,20211101,65Plus,Male,44418,24554868
finite_element_analysis_of_punching_shear_of_concrete_slabs_using_damaged_plasticity_model_in_abaqus,20211112,25to34,Male,21248,24554868
firms_plastic_report_reveals,20210520,65Plus,Female,NULL,24554868
firms_plastic_waste_report_reveals,20210521,45to54,Male,25701,24554868
firms_produce_plastic_report,20210519,25to34,Female,32185,24554868
firms_produce_plastic_waste_report,20210520,25to34,Male,44418,24554868
firms_produce_plastic_waste_report_reveals,20210519,25to34,Male,35653,24554868
firms_produce_plastic_waste_report_reveals,20210519,25to34,Male,44418,24554868
french_company_plastics_is_enzymes_to,20211007,35to44,Female,NULL,24554868
french_company_singleuse_plastics_is_enzymes,20211008,35to44,Female,44418,24554868
french_company_singleuse_plastics_is_to,20211007,35to44,Male,44418,24554868
french_company_singleuse_plastics_is_to,20211007,45to54,Male,30720,24554868
gap_plastics,20210616,55to64,NULL,28218,24554868
gap_plastics,20210705,35to44,Female,44418,24554868
gap_plastics,20211018,65Plus,Female,44418,24554868
gap_plastics,20211019,45to54,Male,19344,12578048
gap_plastics,20211022,55to64,Male,NULL,24554868
gb_plastics_rugeley,20211102,65Plus,Male,NULL,24554868
giant_pet_kennels_plastic,20211210,65Plus,Female,11090,24554868
hdpe_plastic,20211103,35to44,Female,NULL,24554868
helen_hunt_plastic_surgery,20210713,55to64,NULL,NULL,24554868
helen_hunt_plastic_surgery,20210723,35to44,Male,NULL,24554868
helen_hunt_plastic_surgery,20210729,65Plus,NULL,NULL,24554868
hepworth_plastic_sg22,20211209,Below13,Male,22273,24554868
hurst_plastics,20211018,65Plus,Male,NULL,24554868
ideal_standard_tempo_softclose_toilet_seat_plastic_white,20211122,45to54,Male,12056,24554868
ivanka_trump_plastic_surgery,20210416,35to44,Male,44418,24554868
jesy_nelson_plastic_surgery,20211013,45to54,Male,44418,24554868
joining_plastic_glass_recycle_fake,20210902,35to44,Male,26042,24554868
joining_plastic_glass_recycle_list_art,20210902,35to44,Male,26042,24554868
joining_plastic_recycle_list_fake,20210902,55to64,Male,44418,24554868
kate_beckinsale_plastic_surgery,20211008,55to64,Male,41042,24554868
katherine_ryan_plastic_surgery,20210421,45to54,Female,14979,24554868
katherine_ryan_plastic_surgery,20210429,55to64,Female,44418,24554868
katherine_ryan_plastic_surgery,20210904,35to44,Male,15790,24554868
keter_plastic_garden_sheds,20210531,45to54,Male,NULL,24554868
keter_plastic_sheds,20210513,65Plus,Male,NULL,12578048
keter_store_it_out_max_4_x_5ft_plastic_garden_wheelie_bin_storage,20210702,45to54,Male,NULL,24554868
ketter_plastic_sgeds_8_x_8ft,20211104,65Plus,Female,32566,24554868
kinsley_plastic,20211220,35to44,Male,40516,24554868
lakeland_plastic,20210430,35to44,NULL,NULL,24554868
lakeland_plastics,20210416,65Plus,NULL,18114,24554868
lakeland_plastics,20210418,65Plus,Male,39301,24554868
lakeland_plastics,20210422,45to54,Female,NULL,12578048
lakeland_plastics,20210424,65Plus,Female,38952,24554868
lakeland_plastics,20210425,65Plus,Female,38952,24554868
lakeland_plastics,20210505,65Plus,Female,NULL,12578048
lakeland_plastics,20210509,65Plus,Female,15835,24554868
lakeland_plastics,20210521,55to64,Male,NULL,24554868
lakeland_plastics,20210526,65Plus,NULL,NULL,24554868
lakeland_plastics,20210602,65Plus,Female,NULL,24554868
lakeland_plastics,20210603,65Plus,Female,NULL,24554868
lakeland_plastics,20210611,65Plus,Female,21280,24554868
lakeland_plastics,20210625,65Plus,Male,NULL,24554868
lakeland_plastics,20210628,55to64,Female,NULL,24554868
lakeland_plastics,20210628,65Plus,NULL,11916,24554868
lakeland_plastics,20210705,55to64,Male,NULL,12578049
lakeland_plastics,20210706,65Plus,Female,18034,12578049
lakeland_plastics,20210807,65Plus,Female,21896,24554868
lakeland_plastics,20210811,65Plus,Female,NULL,12578048
lakeland_plastics,20210813,65Plus,Male,17044,24554868
lakeland_plastics,20210825,65Plus,Female,NULL,24554868
lakeland_plastics,20210826,65Plus,Male,44418,24554868
lakeland_plastics,20210912,65Plus,Female,30061,24554868
lakeland_plastics,20210912,65Plus,Male,13018,24554868
lakeland_plastics,20210925,65Plus,Female,11157,24554868
lakeland_plastics,20211006,65Plus,Female,22551,24554868
lakeland_plastics,20211008,65Plus,Female,15790,24554868
lakeland_plastics,20211009,55to64,Male,23139,24554868
lakeland_plastics,20211009,65Plus,Female,32277,12578049
lakeland_plastics,20211012,25to34,Male,41222,12578049
lakeland_plastics,20211102,65Plus,Female,28218,24554868
lakeland_plastics,20211208,65Plus,Male,35965,24554868
lakeland_plastics_catalogue,20210502,65Plus,Male,35398,24554868
lakeland_plastics_catalogue,20210602,65Plus,Female,NULL,24554868
lakeland_plastics_catalogue_kitchenware,20211203,65Plus,Male,14592,24554868
lakeland_plastics_online_shopping,20210703,55to64,Female,12056,24554868
lakeland_plastics_online_shopping,20211019,55to64,Female,38325,24554868
lee_min_ho_plastic_surgery,20210922,65Plus,Female,NULL,12578049
