query,date,age,gender
cheap_holiday_insurance,20211014,35-44,Female
staysure_insurance_travel,20210411,65+,Female
trainline_travel_insurance,20210516,65+,Male
travel_insurance_comparison_sites,20211106,65+,Male
which_is_the_best_holiday_insurance_with_medical_conditions,20211025,65+,Male
zurich_travel_insurance,20210223,65+,Female
covid_travel_insurance_uk,20220104,55-64,Female
does_natwest_ins_cover_covid,20210919,55-64,Female
holiday_insurance_with_copd_and_stroke,20210408,55-64,Male
hsbc_travel_insurance,20211115,65+,NULL
money_saving_expert,20210920,65+,Male
rias_insurance_uk,20211108,65+,Female
coverwise_travel_insurance,20220118,45-54,Female
first_direct_car_insurance_reviews,20211103,55-64,Female
go_compare_travel_insurance_for_over_75s_with_preexisting_medical_condition,20210223,65+,Male
gotoriascouk3wsxczu,20210929,65+,Female
hays_travel,20210601,35-44,Female
leisure_guard_travel_insurance,20210915,55-64,Male
nationwide_flex_account_travel_insurance,20211221,65+,Female
best_travel_insurance,20220110,65+,Female
best_travel_insurance_uk,20211111,65+,Male
insure_and_go_policy_login,20210828,65+,Male
travel_insurance_deals,20210927,65+,Male
travel_insurance_with_coronavirus_cover,20210428,65+,Male
what_illness_need_declared_for_holiday_insurance,20210720,35-44,Male
what_insurance_dates_do_you_put_in_when_you_want_your_holiday_covered_in_case_of_cancellation,20211227,NULL,NULL
aa_car_insurance,20211031,65+,Female
puffin_insurance,20220131,NULL,Male
aami_travel_insurance,20210513,65+,Female
is_cruise_insurance_cover_expensive_because_of_covid,20220120,55-64,Male
rias,20220106,25-34,Female
holiday_extras,20210711,65+,Female
lloyds_bank_ava_travel_insurance,20210914,55-64,Female
tenerife_covid_isolation_hotels,20211229,65+,Female
tescobanktravelinsurance,20210511,65+,Male
travel_insurance,20210501,55-64,Male
travel_insurance_comparison_for_over_70,20210823,65+,Male
why_has_travel_insurance_with_medical_conditions_price_increased,20210905,65+,Male
aviva_travel_insurance,20220128,65+,Female
best_travel_insurance_with_preexisting_medical_conditions,20210510,65+,Male
martin_lewis_cheap_holiday_insurance,20220119,65+,Male
martin_lewis_travel_insurance,20220124,65+,Male
nationwide_travel_insurance,20211211,65+,Male
travel_insurance,20211108,65+,Male
travel_insurance_for_europe_with_covid19_cover,20210420,65+,Male
wwwavivacoukhsbctravelproof,20211124,65+,Male
long_stay_travel_insurance,20210226,65+,NULL
membershipbenefitsnatwestcom,20220106,NULL,NULL
puffin_travel_insurance_with_medical_conditions,20210818,65+,Female
reis_insurance_uk,20210611,55-64,Male
short_stay_holiday_insurance,20210914,65+,Male
puffin_insurance,20220115,55-64,Male
travel_insurance_with_covid_protection,20210830,65+,Male
does_nationwide_travel_insurance_have_covid_cover,20211004,65+,Female
travel_insurance,20210216,65+,Male
travel_insurance_with_covid_cover,20210322,65+,Female
travel_insurance_with_covid_cover,20210818,NULL,Female
traveltimeinsurance,20220126,NULL,NULL
best_travel_insurance_company_for_dubai,20220124,65+,Male
churchill_travel_insurance,20220107,NULL,Female
travel_insurance,20211012,65+,Male
best_annual_travel_insurance_for_older_people,20220120,65+,Male
coverwisecouk,20210907,45-54,Male
covid_travel_insurance,20211108,NULL,Female
explorer_travel_insurance_over_70s,20220118,NULL,Male
rias,20210924,65+,Male
travel_insurance_coverage,20220121,65+,Female
travel_insurance_for_70_year_old,20210928,65+,Female
travel_insurance_covid_19,20210914,65+,Female
does_essential_travel_insurance_do_covid_complaint_insurance_for_costa_rica,20210829,45-54,Female
expedia_travel_insurance,20210825,65+,Male
cruse_travel_inshurance,20211118,NULL,Male
rias_insurance,20210224,65+,Male
travel_insurance_comparison,20210425,65+,Male
covid_cancellation_insurance_for_holidays,20210629,35-44,Male
ehicplus_expand_travel_insurance,20210922,65+,Female
etihad_flights,20210731,55-64,Male
travel_insurance_with_covid_cover_uk,20220128,55-64,Male
zurich_travel_insurance,20211219,35-44,NULL
aa_motor_insurance_login,20220124,65+,Male
barclays_travel_insurance,20210623,65+,Female
coverwise_platinum_travel_insurance_covid_19,20210913,55-64,Female
insure_for_travel_reviews,20210913,NULL,NULL
travel_insurance_with_primary_billiary_cholangitis,20211130,NULL,Female
uk_travel_insurance_for_over_65s,20211109,65+,Male
airplane_insurance,20210611,65+,Male
boots_insurance_travel,20210707,55-64,Female
holiday_insurance,20220112,65+,Female
puffin_insurance,20211109,65+,Male
to_cover_or_not_to_cover_pre_existing_conditions_travel_insurance,20220123,45-54,Female
travel_insurance_comparison,20210530,65+,Male
aa_motor_insurance,20220123,65+,Male
aviva_travel_insurance_for_over_70,20220122,65+,Male
can_having_gca_effect_travel_insurance,20210504,55-64,Female
travel_insurance_to_include_copd_and_heart_conditions,20211119,65+,Male
wwwbupa_holiday_insurance,20210726,55-64,Male
coverwise_travel_insurance,20220114,65+,Male
holiday_extra,20210414,65+,Male
insurance,20210628,45-54,Male
leisure_guard_travel_insurance,20211111,55-64,Male
lv_travel_insurance,20210829,65+,Male
aa_car_insurance,20220115,65+,Male
travel_insurance_with_covid_cover,20210221,NULL,Female
covid_travel_insurance_uk,20220106,55-64,Female
does_nationwide_holiday_insurance_cover_covid,20210831,65+,Male
government_approved_amber_country_self_isolation_hotelscom,20210521,65+,Male
lloydsbankavatravelinsurance,20210810,55-64,Female
nationwideuktravelcom,20210903,65+,Male
travel_insurance,20211015,35-44,Female
travel_insurance_including_covid_19,20211004,65+,Male
alpha,20211024,NULL,Female
insurance_against_flight_ticket_cancellations,20211230,65+,Male
multitripcom_travel_insurance,20210620,55-64,Male
puffin_travel_insurance,20210831,65+,Male
aa_insurance,20211004,65+,Female
rbs_travel_insurance_medical_conditions_diabetes_and_stroke,20210619,55-64,Male
travel_insurance_if_you_have_cancer,20220119,55-64,Female
coverwise_travel_insurance,20210923,45-54,Female
european_travel_insurance_medical_only_insurance,20210813,65+,Male
nationwide_travel_insurance,20210910,65+,Male
natwest_silver_travel_insurance,20210520,65+,Male
nirenberg_cardiff,20211213,65+,Male
simon_calder_travel_insurance,20220127,65+,Male
staysure_travel_insurance,20210807,65+,Female
barclays_travel_insurance,20210520,35-44,Male
boots_covid_day_2_testing,20210816,65+,Female
nationwide_building_society,20211030,65+,Male
travel_insurance_for_expats,20210311,45-54,Male
avanti_travel_insurance_reviews_uk,20211021,65+,Male
best_current_accounts_with_travel_insurance,20210623,65+,Male
best_travel_insurance_for_covid_cover,20220126,45-54,Male
cancellation_travel_insurance_for_uk_holidays,20210317,65+,Female
covid_insurance_claims,20211109,65+,Female
extreme_sports_travel_insurance,20211012,NULL,Male
lloyds_travel_insurance,20211211,55-64,Female
rias_insurance,20211109,NULL,NULL
travel_insurance_uk,20211014,65+,Male
co_op_travel_insurance_to_cover_50000_covid,20211225,55-64,Female
puffin_insurance,20211116,55-64,Male
uk_travel_covid_insurance,20210623,65+,Male
ingredients_of_flu_vaccine_2021_under_and_over_65,20211005,65+,Female
leisure_guard_travel_insurance,20210716,NULL,Female
money_saving_expert,20210314,65+,Male
45_covid_travel_insurance,20210721,65+,Female
best_covid_cover_holiday_insurance,20210919,65+,Female
car_insurance_for_nhs_workers,20211103,55-64,Male
holiday_extras_travel_insurance,20210827,65+,Male
puffin_travel_insurance,20210615,55-64,Male
travel_insurance_comparison,20210510,65+,Male
aviva_travel_insurance,20220130,NULL,Male
crohns_and_colitis_uk,20210519,65+,Male
govuk_travel_insurance,20210512,65+,Male
jd_travel_insurance,20210303,65+,Male
lloydsbankavatravelinsurance,20211101,65+,Male
problems_getting_over_70_travel_insurance,20210916,65+,Male
axa_thailand_covid_insurance,20211218,35-44,Male
coverwise,20211216,25-34,Female
is_bronchiestasis_declared_as_copd_on_insureance_forms,20210324,65+,Female
one_trip_emergency_travel_insurance,20210202,55-64,Female
rias,20211130,65+,Male
staysure_travel_insurance,20210510,65+,Male
axa_thailand_covid_insurance,20220124,35-44,Male
lv_travel_insurance,20211019,65+,Male
travel_insurance,20210525,65+,Male
travel_medical_insurance_martin_lewis,20210302,55-64,Female
can_you_get_travel_insurance_covering_covid_in_uk,20210905,65+,Male
is_avanti_insurance_the_same_as_staysure,20210916,65+,Female
nationwide_flex_account_holiday_insurance,20210824,45-54,Male
post_office_travel_insurance,20210917,65+,Female
rias,20210623,NULL,Female
aviva_travel_insurance,20211223,65+,Male
nationwide_travel_insurance_covid,20211216,55-64,Male
travel_insurance,20211217,65+,Male
axa_travel_insurance_uk,20211111,65+,Male
travel_insurance_for_people_with_conditions,20220105,NULL,NULL
aa_insurance_services,20220125,65+,Male
does_nationwide_still_give_travel_insurance_for_over_70,20211029,65+,Male
holiday_ins_travelsupermarket,20211024,65+,NULL
multi_trip_united_kingdom_only_travel_insurance,20210708,65+,Male
puffin_insurance,20211207,55-64,Male
foreign_travel,20211109,65+,Female
post_office_travel_insurance_for_over_65s,20210930,65+,Male
travel_insurance_comparison,20210317,65+,Female
60_day_covid_travel_insurance,20220125,65+,Male
best_single_trip_travel_insurance_with_covid_cover,20211205,NULL,NULL
corona_travel_insurance,20220131,65+,Male
europlustravelinsurance,20210630,65+,Male
klm_covid_insursance,20220114,65+,Male
liverpool_victoria_travel_insurance_over_70_tel_no,20211116,65+,Female
marella_cruises_ask_gor_fully_comp_travel_insurance,20210919,55-64,Female
rias,20211116,65+,Male
staysure_travel_insurance,20210519,65+,Male
insurance_for_cancelling_holiday_during_covid_infection,20210721,55-64,Female
puffin_insurance_travel,20211110,55-64,Female
rias_insurance,20210402,45-54,Male
rias_insurance,20210520,65+,Male
travel_insrunace_to_france,20211021,55-64,Male
travel_insurance_with_medical_conditions,20220113,65+,Male
cheapest_travel_insurance_for_over_65s,20211022,65+,Female
halifax_travel_insurance_ultimate_reward_card,20210928,55-64,Male
rough_guide_travel_insurance_reviews,20211221,55-64,Male
spain_travel_insurance,20211120,45-54,Male
boots_travel_insurance,20211118,65+,Female
rock_insurance,20210604,65+,Male
travel_insurance,20220121,55-64,Male
avanti_travel_insurance_for_over_75,20211112,65+,Male
best_covid_travel_insurance,20210627,45-54,Female
caravan_insurance_static,20210215,55-64,Female
cheap_travel_insurance_for_over_70s,20211115,65+,Male
covid_travel_insurance,20210717,35-44,Male
lv_travel_insurance,20211202,65+,Male
travel_insurance,20210822,55-64,Male
travel_insurance,20211111,45-54,NULL
what_happens_in_the_canaries_to_a_tourist_who_develops_covid_19,20211205,65+,Male
axa_holiday_travel_insurance,20220131,35-44,Female
covid_travel_insurance,20220125,65+,Male
lv_travel_insurance_over_65,20220128,65+,Female
when_you_get_travel_insurance_do_you_have_to_declare_that_you_have_had_cancer,20210922,45-54,Male
aviva_travel_insurance,20210811,65+,Male
holiday_insurance_with_covid_19_cover,20211022,55-64,Male
holiday_risk_travel_insurance,20210310,65+,Male
natwest_platinum_travel_policy_booklet,20210917,55-64,Male
avantis,20211024,45-54,NULL
aviva_travel_insurance,20210824,65+,Male
covid_insurance_uk_holidays_united_kingdom,20210322,45-54,Male
debenhams_insurance_travel,20210411,65+,Female
good_to_go_travel_insurance,20211031,65+,Male
where_is_nationwide_travel_insurance_based,20220108,65+,Male
best_travel_insurance_during_covid_19,20210804,65+,Male
business_travel_insurance,20210513,55-64,Male
covid_holiday_insurance_reviews,20210505,55-64,Male
insure_a_holiday_in_uk_against_coronavirus,20210624,45-54,Male
is_travel_insurance_valid_in_green_covid_country,20210523,35-44,Female
nationwidecouktravelinsurance,20210731,65+,Male
aviva_europe_travel_insurance,20210820,45-54,Female
best_covid_travel_insurance,20210210,65+,Male
compare_the_market_travel_insurance,20220117,65+,Male
cover_wise,20210926,55-64,Male
coverwise,20220123,NULL,NULL
fish_insurance,20210529,NULL,Male
rock_insurance_travel,20210606,55-64,Female
travel_and_health_insurance_in_the_philippines,20210722,35-44,Male
travel_insurance_comparison,20210816,65+,Male
aig_travel_direct_global_insurance,20210417,35-44,Female
jackson_lee_travel_insurance,20220106,55-64,Male
leisure_guard_travel_insurance,20220116,65+,NULL
rias_motor_insurance,20210528,55-64,Male
travel_insurance_covid_to_red_countries,20210524,55-64,Male
uk_travel_insurance,20211115,65+,Male
coverwise_travel_insurance,20210311,45-54,Female
does_travel_insurance_cover_uk_quarantine_hotel,20211130,55-64,Male
full_covid_travel_insurance_coverage_uk,20210706,35-44,Female
lloyds_bank_complementary_travel_insurance_does_it_include_cruises,20211126,65+,Female
nationwide_travel_insurance,20220117,NULL,Female
nationwide_travel_insurance_with_flex_account,20211022,65+,Female
travel_insurance,20210629,65+,NULL
what_is_the_age_limit_for_hsbc_jade_travel_insurance,20220121,65+,Male
multi_trip_travel_insurance_for_67_years_of_age,20210318,65+,Male
bank_accounts_with_travel_insurance,20210625,65+,NULL
riaz_insurance,20211025,65+,Male
travel_insurance_for_amber_list_countries,20210607,NULL,Female
backpacker_ins,20220115,65+,Male
best_uk_holiday_insurance,20210202,65+,Male
holiday_insurance_for_over_70s,20210711,65+,Female
lloydsbankavatravelinsurance,20210915,65+,Female
trailfinders_worldwide_travel_insurance,20210312,65+,Male
travel_insurance,20210607,65+,Male
will_irregular_heartbeat_affect_travel_insurance,20211205,65+,Male
wwwholidayextrascomcunard,20210424,65+,Male
cheap_travel_insurance,20220119,45-54,Female
holiday_travel_insurance,20210712,65+,NULL
coverwise_travel_insurance,20210505,65+,Male
holiday_insurance,20210411,65+,Male
if_country_im_travelling_to_becomes_red_before_i_go_will_i_be_covered_by_insurance,20210510,65+,Female
insurance_for_covid_quarantine,20211128,65+,Female
over_65_nationwide_worlwide_flexi_travel_insurance_2021,20211201,NULL,Male
saga_select_travel_insurance,20220121,65+,Male
travel_insurance_for_over_70,20211122,NULL,Female
travel_insurance_price_comparison_sites_uk,20220114,65+,Male
can_you_claim_back_travel_insurance_if_wife_has_died_before_holiday,20210711,45-54,Female
cheap_travel_insurance_worldwide,20210630,55-64,Male
compare_travel_insurance_prices,20220122,NULL,Male
coverwise,20211116,55-64,Female
covid_travel_insurance_for_uk_citizens,20211115,65+,Female
travel_insurance_comparison_uk_mse,20210925,35-44,Female
travel_insurance_for_over_70,20211026,65+,Female
what_banks_do_travel_insurance_comparison,20210211,65+,Male
aa_insurance,20211114,NULL,NULL
best_travel_insurance,20211018,45-54,Male
coverwise_travel_insurance,20211130,25-34,Female
how_do_i_get_nationwide_travel_insurance_certificate,20210207,65+,Male
just_cruise_ship_travel_insurance,20210719,55-64,Male
nationwidecouktravel,20211213,65+,Male
cheap_holiday_insurance,20210814,65+,Male
lloyds_travel_insurance,20210503,35-44,NULL
lloydsbankavatravelinsurancecom,20210902,65+,Male
travel_insuranc,20211210,35-44,Female
barclays_premier_travel_insurance,20210614,45-54,Male
barclays_refunds_travel_insurance,20210521,55-64,Female
covid_travel_insurance,20210215,15-24,Male
george_burrows_travel_insurance_reviews,20211212,55-64,Female
hsbc_advance_travel_insurance,20210602,65+,Male
rias,20210322,65+,Male
rias_insurance,20210426,65+,Female
travel_insurance_during_covid_19,20210824,35-44,Female
are_there_any_flexibke_travel_insurancecompanies,20220126,65+,Female
avanti_travel_insurance,20211018,65+,Male
donald_mcfearson,20220117,NULL,NULL
is_a_positive_coronivirus_test_covered_by_travel_insurance,20211017,45-54,NULL
lloydsbankavatravelinsurancecom,20210826,65+,Female
morethancom,20210731,35-44,Female
over_50_travel_insurance,20210924,65+,Female
rias,20210808,55-64,Female
top_travel_insurance_providers,20211014,65+,Male
travel_insurance_cover_for_post_surgery_prostate_cancer,20210704,65+,Female
age_concern_travel_insurance_over_70,20211108,45-54,Female
battleface_travel_insurance_over_65s,20220125,65+,Male
best_holiday_insurance_uk,20220107,65+,Female
holiday_insurance_for_over_80s,20210314,65+,Female
rias,20210406,45-54,Female
ryanair_insurance_reviews,20211112,65+,Male
wintersports_insurance_over_70,20210928,35-44,Female
aa_travel_insurance,20220127,65+,Female
axa_thailand_covid_insurance,20211217,35-44,Male
simple_insurance_cover_for_cost_of_holiday_cottage,20210223,65+,Female
travel_insurance,20210902,65+,Male
travel_insurance_to_amber_listed_countries,20210628,55-64,Female
axa_holiday_ins_claim_form,20220118,65+,Female
axa_travel_insurance,20210714,65+,Female
halifax_holiday_insurance_for_over_80,20210520,65+,Female
i_have_payed_for_a_caribbean_cruise_should_i_now_buy_insurance_for_it,20210829,65+,Male
what_area_does_europe_travel_insurance_cover,20210902,65+,Female
aa_insurance,20211216,55-64,Male
can_i_use_nhs_lateral_flow_test_for_returning_to_the_uk,20210509,65+,Male
covid_19_insurance_hong_kong,20211129,45-54,Male
lungcancertravelins,20210831,65+,Male
martin_lewis_money_saving_expert_travel_insurance,20220107,65+,Female
lloyds_bank_travel_insurance_premier_account_login,20220126,65+,Male
travel_insurance,20210214,65+,Female
www_lloydsbankavatravelinsurancecom,20210812,45-54,Male
90_day_holiay_insurance,20211214,65+,Male
age_upgrade_with_nationwide_travel_insurance_with_flex_account,20210304,65+,Male
staysure,20210725,65+,Female
staysure_cruise_insurance_reviews,20220121,65+,Female
cheap_cruise_travel_insurance,20210426,65+,Female
love_holidays_insurance,20211129,35-44,Female
travel_insurance,20210804,65+,Female
coverwise,20211108,25-34,Female
rias,20210627,65+,Female
rias_home_insurance,20210220,65+,Female
staysure_travel_insurance,20210323,65+,Female
travel_insurance_for_a_child_with_cancer,20210717,45-54,Male
15_months_travel_policy_staysure,20211202,45-54,Male
aa_insurance,20220114,NULL,Female
amber_list_countries,20210707,65+,Male
churchill_travel_insurance_quotes_seniors,20220107,NULL,Female
email_for_axa_travel_insurance_uk,20211014,65+,Female
nationwide_covid_travel_insurance_cover,20220129,65+,Male
compare_annual_worldwide_multitrip_travel_insurancebreak_down_cover,20210625,55-64,Male
compare_travel_insurance,20220121,45-54,Female
emirates_travel_insurance,20211227,65+,Female
how_much_does_travel_insurance_cost,20210824,65+,Female
pandemic_travel_insurance,20210505,65+,Male
travel_insurance,20211201,65+,Male
wwwtravelinsurancecom,20210521,35-44,Female
aviva_travel_insurance,20210222,65+,Male
coverwise_travel_insurance,20220131,65+,Male
covid_19_insurance_for_travel,20211019,65+,Male
covid_cover_travel_insurance,20210522,25-34,Female
do_you_need_covid_travel_insurance_in_the_uk,20211128,65+,Female
is_travel_insurance_to_spain_expensive,20220112,65+,Male
travel_insurance_for_senior_citizens,20220125,65+,Female
travel_insurance_tescos,20211216,NULL,Male
travel_insurance_which_covers_coronavirus,20220105,55-64,Female
coverwise,20210713,45-54,Female
extended_trip_travel_insurance,20211117,45-54,NULL
how_long_to_declare_a_heart_attack_for_holiday_insurance_compare,20220122,65+,Male
nationwideukitravelcom,20220117,65+,Female
rias_home_insurance,20210907,65+,Female
travel_insurance_and_cancelling_because_parents_have_dementia,20220111,NULL,NULL
natwest_travel_insurance,20211121,65+,Female
travel_insurance_for_over_65,20210718,65+,Male
all_clear_travel_insurance,20210316,65+,Male
covid_travel_insurance_uk,20211009,15-24,Male
ehic_travel_insurance,20220115,65+,Female
aviva_travel_insurance,20210917,45-54,Female
barclays_travel_insurance_telephone_number_customer_service,20210827,35-44,Female
how_far_in_advance_can_travel_insurance_be_purchased,20210509,65+,Female
money_saving_expert_cancellation_insurance,20210314,55-64,Female
nationwide_travel_insurance,20211002,65+,Female
thailand_travel_insurance_with_50000_cover,20220127,NULL,Male
travel_insurance_comparison,20211206,65+,Female
will_uk_travel_insurance_cover_if_areas_go_into_lockdown,20210605,65+,Female
avivatravelcouk_barclays,20211016,25-34,Male
coach_trips_single_travel,20210617,65+,Female
travel_insurance,20210710,65+,Male
travel_insurance,20220103,65+,Male
aa_insurance,20211002,55-64,Male
aainsurance,20220125,NULL,Male
post_office_travel_insurance,20210802,65+,Female
staysure_travel_insurance,20211104,65+,Male
sun_holiday_insurance_covid_19,20210613,65+,Male
travel_health_insurance_with_ms_from_australia,20220126,35-44,Female
can_i_be_insured_travelling_to_an_amber_cross_country,20210507,65+,Male
cheap_travel_insurance_uk,20211002,55-64,Male
coverwise_travel_insurance,20220123,45-54,Female
nationwide_building_society_holiday_insurance,20211030,65+,Female
rias_home_insurance,20211217,65+,Male
travel_insurance,20211215,65+,Male
travel_to_usa_coronavirus,20211219,35-44,Male
will_my_travel_insurance_cover_against_govenment_policy,20210425,65+,Male
www_travel_directory_money_advice_service,20210813,65+,Female
aa_insurance_login,20220114,35-44,Female
holiday_insurance_compare,20210307,65+,Male
nationwide_travel_insurance,20210815,65+,Female
barclays_travel_insurance,20210527,45-54,Male
cheap_travel_insurance_worldwide,20210928,65+,Male
covid_travel_insurance_allianz,20210628,65+,Male
jet_2_covid_policy,20210208,65+,NULL
lloyds_premier_account_travel_insurance,20220131,65+,Male
lloydsbank_ava_travelinsurancecom,20211018,65+,NULL
over_50_travel_insurance,20210923,55-64,Male
rias,20210327,65+,Male
rias,20220122,65+,Male
who_sells_cheap_holiday_insurance_for_over_65,20211012,65+,Female
abta_travel_insurance,20220112,65+,Male
allclear_travel_insurance,20220118,65+,Male
covid_insurance,20210415,25-34,Male
expedia_flights_insurance,20210604,65+,Male
insure_and_go_travel_insurance,20211021,65+,NULL
martin_lewis_travel_insurance_advice,20210712,45-54,Female
travel_insurance_including_covid_cover,20220117,65+,Male
wwwergotravelinsurancecoukcoach,20210908,65+,Male
95_day_travel_insurance,20211014,65+,Male
annual_worldwide_holiday_insurance_with_covid_cover_battle,20210817,55-64,NULL
puffin_travel_insurance,20220128,65+,NULL
travel_insurance_to_a_red_country,20210624,25-34,Female
natwest_insurance,20210924,65+,Male
post_office,20220111,65+,Male
puffin_insurance,20210928,65+,Male
rias,20220108,65+,Male
support_centre_natwestcomtravelinsurance,20210312,65+,Female
lloyds_platinum_holiday_insurance,20211104,65+,Female
backpack_travel_ins,20220117,65+,Male
can_i_insure_with_trainline,20211115,65+,Male
holiday_insurance,20210711,65+,Female
marks_and_spencer_travel_insurance,20220125,65+,Female
ryanair_insurance_policy,20211115,25-34,Male
what_insurance_do_i_need_if_i_am_living_abroad_now,20210817,NULL,Female
which_insurance_holiday,20210311,55-64,NULL
churchill_travel_insurance,20220117,65+,Male
myriascouk,20211207,25-34,Female
rias,20211106,65+,Male
aviva_holiday_insurance,20210506,65+,Male
best_covid_holiday_insurance_uk,20210907,65+,Male
coverwise_travel_insurance,20210221,65+,NULL
coverwise_travel_insurance,20211111,25-34,Female
covid_insurance_for_faild_pcr_before_flight,20220119,55-64,Male
holiday_insurance,20211203,65+,Male
barclays_premier_travel_insurance,20210827,65+,Male
travel_insurance_claims_nationwide,20211216,25-34,Male
travel_insurance_with_covid_cover,20210524,45-54,Female
allianzassistancecouktravelinsurancecovid19travelinsurancehtml,20210420,65+,Female
holiday_insurance,20220130,NULL,NULL
home_and_travel_insurance_combined,20210613,65+,NULL
martin_lewis_travel_insurance_medical_conditions,20210804,65+,Male
travel_insurance_to_iceland_coronavirus,20210903,NULL,Female
battle_insurance,20211007,25-34,Male
covid19_travel_insurance_refunds,20210221,65+,Male
cruises_insurance,20210716,35-44,Male
thai_insurance_covid_claim_denied,20211203,65+,NULL
tui_travel_insurance_review,20210805,55-64,Male
who_is_admiral_travel_insurance_underwriten_by,20211019,45-54,Male
age_concern_uk_home_insurance,20210704,35-44,Female
axa_insurance,20210831,65+,Male
emirate_covid_insurance,20210722,35-44,Male
multi_trip_travel_insurance_for_over_70s,20211222,55-64,Female
travel_insurance_aviva,20211213,35-44,Female
travel_insurance_with_covid_cover_for_self_isolation,20210524,45-54,Female
uk_insurance_travel_insurance,20211213,65+,Male
us_travel_health_insurance_for_visitors,20211103,55-64,Female
all_ciear,20210817,55-64,Female
compare_holiday_insurance,20220115,55-64,Male
log_on_lloyds_bank_travel_insurance,20211122,65+,NULL
nationwide_cruise_insurance_for_over_65s,20220108,65+,Male
nationwide_travel_insurance_for_over_70s,20211017,65+,Male
nationwide_travel_insurance_quote,20211024,65+,Male
travel_insurance_for_over_70for_6_month,20210730,65+,Female
aa_insurance,20211011,NULL,Male
aviva_holiday_insurance,20220115,65+,Male
best_travel_insurance_to_cover_covid_travel_rules_and_regulations,20220102,NULL,NULL
cheap_travel_insurance_for_over_70s,20210308,65+,Male
covid_insurance,20210503,55-64,Male
global_holiday_insurance_for_over_70s,20211231,65+,Male
uk_travel_holiday_insurance_covering_cancellation_of_holiday_due_to_coronavirus_tier_system,20210311,55-64,Male
abta_travel_insurance,20211213,45-54,Female
asda_travel_insurance_will_it_cover_help_if_you_test_positive_for_covid_whilst_on_holidsy_anroad,20210719,55-64,Female
avanti_travel_insurance,20220113,65+,Male
best_travel_insurance_for_over_70s,20211117,65+,Male
covid_travel_insurance_cover,20210331,45-54,Female
lv_travel_insurance_over_70,20210516,65+,NULL
travel_insurance,20210712,65+,Male
aviva_barclays_travel_group_insurance,20210914,55-64,Male
backcountry_skiing_saga_travel_insurance,20220119,45-54,Female
holiday_insurance_for_over_65,20210822,65+,NULL
omicron_news_travel_insurance,20211214,55-64,Male
rias,20211208,65+,Male
tif_travel_inmsurance,20220128,65+,Male
travel_insurance,20220128,NULL,Male
which_is_the_best_travel_insurance,20210721,45-54,Female
cruise_insurance,20210709,65+,Female
travel_insurance_alzheimer,20210813,65+,Male
cheap_travel_insurance_for_over_70,20220125,65+,Female
do_i_need_special_travel_insurance_for_a_uk_royal_caribbean_cruises,20210904,35-44,Female
puffin_travel_insurance,20211124,65+,Female
europa_plus_travel_insurance,20210306,65+,Male
insurance_for_spanish_holiday_home_from_the_uk,20211021,65+,Male
omicron_should_i_travel_,20211210,65+,Male
post_office_travel_insurance,20220118,65+,Male
travel_list_update,20211004,35-44,Female
aviva_travel_insurance,20211001,65+,Male
axa_sawadee_thailand,20211108,55-64,Male
can_you_get_refund_from_travel_insurance_due_to_covid,20210506,65+,Male
iec_trsvel_insurance,20211227,55-64,Male
lloyds_platinum_travel_insurance,20211112,65+,Male
saga_travel_insurance,20220125,NULL,Male
travel_insurance_with_covid_cover,20210313,65+,Male
wwwbankofscotlandavatravelinsurancecom,20211129,65+,Female
nationwide_holiday_insurance_over_65,20210823,45-54,Female
post_office_travel_insurance,20211010,65+,Male
myriascouk,20220131,NULL,Male
nationwide_free_insurance,20220117,65+,NULL
nationwide_travel_insurance,20211022,65+,Female
does_travel_insurance_cover_coronavirus,20220104,55-64,Female
holiday_insurance_for_staycation_that_covers_covid,20210228,NULL,Male
how_to_add_covid_insurance_on_my_tap_flight_tickets,20210820,35-44,NULL
nationwide_travel_insurance_with_flex_account,20211201,NULL,Male
rias,20211128,45-54,NULL
travel_insurance_for_prostate_cancer_sufferers,20210805,65+,Male
whats_happens_if_i_am_refused_travel_insurance,20210729,45-54,NULL
bank_accounts_with_travel_insurance,20211026,65+,Female
do_i_need_to_declare_shingles_to_my_travel_insurance,20211019,65+,Male
red_list_countries_travel_insurance,20211207,NULL,Male
travel_insurance_worldwide_single_trip,20211023,65+,Male
europe_travel_insurance_covid,20220124,65+,Male
healthcare_to_europe,20211230,65+,Male
hm_gov_traffic_lights_travel_insurance,20210614,65+,Male
holiday_insurance_foruk,20210822,65+,Male
penguin_travel_insurance,20210812,65+,Male
world_wide_travel_insurance_for_over_80,20211023,65+,Male
covid_cancellation_insurance,20210629,35-44,Male
best_price_travel_insurance_for_over_70s,20211014,65+,Male
best_single_trip_travel_insurance,20210504,65+,Male
bupa_travel_insurance,20210714,65+,Female
best_travel_insurance,20211224,NULL,Male
c40191358d47508travelpolicynatwestukitravelcom,20210514,65+,Male
can_i_extend_my_travel_insurance_policy_for_2020,20210528,65+,Female
compare_the_market,20210827,65+,Male
green_list_countries,20211005,55-64,Female
travel_insurance,20210827,65+,Male
travel_insurance_with_medical_conditions,20211206,65+,Male
will_travel_insurance_cover_me_if_i_have_bought_a_flight_before,20211212,65+,Female
is_there_a_special_travel_insurance_for_covid_19,20211203,65+,Male
tesco_over_70_travel_insurance,20210326,55-64,Female
who_underwriters_staysure_travel_insurance_reviews,20220115,NULL,Male
coverwisecouk,20210711,65+,Female
